trackId,length,energy,acousticness,valence,speechiness,instrumentalness,liveness,tempo,genre
1395bf02-67b0-463d-82c9-b1a0a03327b9,206.0,0.5032935933627959,0.6556739854651705,0.4300038495745272,0.0513804747023508,0.0,0.3284934770282155,125.17841803157155,Jazz
a4aeb5f0-efac-414d-ab39-b7b8666c58fb,359.0,2.03e-05,0.996,0.3357483627560875,0.0228,0.7946134578674405,0.1786731298605048,87.85350180106667,Country
58167dd7-de2a-41c4-895b-4a5bcddd75b3,210.0,0.7974687727730434,0.4085713795057311,0.9123630712242924,0.0228,0.0,0.1041400871138902,123.91877792160832,Electronic
1a06ca78-7fd9-4543-80b5-a511ebf63d07,203.0,0.2957503650304099,0.9076706581515508,0.1042875613825665,0.0228,0.0,0.0870599679377847,166.00465512126334,Reggae
c0a43495-2f04-4d70-8a08-753455f0395f,232.0,0.9874852110067028,0.1406534992656334,0.6712189427215822,0.0667093792847153,0.3428268253209717,0.0452231867897468,94.16503221271157,Electronic
f92f93da-5662-4d17-ac13-555b9a4ea1d2,205.0,0.3769106807812875,0.0671208445740479,0.0681908351026368,0.027035967407456,0.0,0.0837735561379307,72.14330044536628,Folk
c4eee2d0-a471-4826-9216-abaf97f0efec,268.0,0.999,0.04402034905638,0.5001030742087994,0.0228,0.7820909538114259,0.2336580628099605,96.8467750704875,Folk
42033383-3161-4d40-b658-2575bdce1197,162.0,0.8346294989199192,0.0216794266941348,0.4906685026815321,0.0281146962062461,0.0044414744540009,0.0243814007689654,117.1009235325266,RnB
9f197c73-0838-4605-9f19-1c01490fce26,234.0,0.7311502732328252,0.2713772693338214,0.9213378940326722,0.0228,0.0,0.3832500060064651,90.707740154188,Pop_Rock
1e236db0-bf41-4051-8b39-c60b9e8c38ac,43.0,0.3635422208941085,0.8298458131334285,0.8222495113512299,0.0356097686113415,0.9109055907034188,0.2300013893986364,135.5889105876245,Electronic
50f3dcbc-6ae1-4cba-b236-187e4b86f565,194.0,0.2266110809730554,0.7217778125673159,0.3332159931038999,0.1338609939799129,0.2230282634006384,0.3160862117395889,126.94089656548948,Latin
bc80704f-c15d-4d41-a992-1e2c599fc328,415.0,0.3122279941279517,1.05e-06,0.2506743994909693,0.0487316677808762,0.7114700129375364,0.1033879735138174,100.1049093873151,Folk
29a25b9f-945a-481c-b4ad-b5fa4d744f82,146.0,0.5754733779724538,0.5588338969652261,0.2064225398629361,0.0228,0.0,0.1733979717010312,116.25988759138473,Latin
08d1aebb-c919-4f1f-b57d-2dbac185c6a3,178.0,0.5741972261848821,0.2624233757496557,0.6707134427424042,0.0228,0.0,0.0781335929309457,125.41783429072709,Reggae
8a6708c9-48d7-4d6e-9396-e813ec242d4d,233.0,0.4191026944328003,0.3864594639014808,0.4756649895967668,0.0515780104216386,0.0242928060388133,0.1399993817365963,78.60775467516555,Rap
52a8fe70-4ab2-4e9d-acbe-fdc933980b7f,501.0,0.6022998630595672,0.3958567168512424,0.5937339014975223,0.1113538064622,0.0,0.04921090141866,158.95532771989338,RnB
45083689-0028-420a-91be-ac2edc15d073,208.0,0.0077289754554759,0.9378506254666368,0.3573677256319644,0.1111612458572109,0.0368537516810848,0.3087676986522626,122.79740265254428,Electronic
fa59ff31-7c79-4305-8fe5-9a69316140ae,111.0,0.2894420728515611,0.996,0.7083927490919547,0.0228,0.0,0.240739920164988,116.37651432331964,Latin
ee8a724f-b086-4dac-8db0-820e3d0fc418,239.0,0.3202765391291398,1.05e-06,0.1046167225702337,0.0228,0.0,0.1453774089610069,130.98538149721264,Jazz
d7026b81-2793-471a-8728-57e4bbc5b18e,283.0,0.0935786129746489,0.2962162570828909,0.0469463196963134,0.0496547449203267,0.8301106874401475,0.1859399135162806,109.48995893390244,Folk
aaab205d-89e7-4e3f-8385-9de19ad261b0,218.0,0.5517880646834852,0.6990472108048306,0.7363133557378789,0.0813970474916939,0.937990716158864,0.2712290198705891,152.73559484694326,Jazz
9b98387c-88e9-4d35-a511-a2728abfe39f,168.0,0.6483816749765225,0.226433598160947,0.8437729514319342,0.0911875949645359,0.0,0.1255224297864004,94.69986872693111,Rap
902fde4f-e82e-49c4-9371-c034bc1934c5,258.0,0.3341499556337519,0.5526006649176337,0.3346595485032032,0.0710025796148609,0.0,0.0844599893843367,131.933625779459,RnB
f4df6238-ccce-4b7b-83e2-bd10c5a15930,61.0,0.9171927504010412,1.05e-06,0.7096228007060509,0.0228,0.8618040754021175,0.0857799080191178,134.67946896845103,Electronic
860d873d-6150-4428-a626-a3482eb70db0,276.0,0.5567239142137529,0.6432666259440759,0.1911786927855761,0.1027808117511094,0.0,0.1653406598369406,136.55400138630452,Country
6f905ee6-5d2f-40dd-97d9-00586b1a6107,393.0,0.5800418615835707,0.4724195547241064,0.2809347589720193,0.0416091156728414,0.043633763349659,0.1301599990719342,102.371385218623,Reggae
a782a69d-20f0-4053-a52e-a02f7c8b5ecc,355.0,0.0074184720152858,1.05e-06,0.989,0.0777318042023952,0.7616126320651222,0.0723258651892409,87.09263123920314,Electronic
0305ba92-ab74-4ac5-bbea-341e625ebebd,226.0,0.5768985624741352,0.0090411677398871,0.9824323705046104,0.0374816218785215,0.6710580406750666,0.0542850612483138,127.83309304592244,Folk
765401d4-1129-4ca4-9d65-d101d26ca84e,199.0,0.960212117916438,1.05e-06,0.4351113144280433,0.1922775228597942,0.0491688350319919,0.0837582868794204,105.7704777816956,Electronic
5578a6f4-d22b-410d-aada-76a65077333c,113.0,0.6299929052788102,0.0756294457362653,0.322526578009736,0.1701392538400517,0.0,0.1049755681550107,121.42620543303092,Country
e2cfbe24-d1d3-4a5e-a2b0-0140ff457be5,376.0,0.6705038628975243,0.0424027253745894,0.7112578621889704,0.0228,0.2490075266500818,0.1651677308363612,85.92563920579558,Latin
72c6c35b-be24-43f0-a52b-b218aec6c5d6,199.0,0.7066276047779209,0.0015071444661267,0.6381181367894048,0.1140641742855132,0.0052965508249232,0.3088639537910793,112.354580607663,RnB
1a572456-55ea-412c-9438-e6307a2851a0,116.0,0.4049029132534263,0.4909471770751901,0.6471204791246042,0.0624066349965783,0.0986941171263515,0.1136829421070909,95.76683976156036,RnB
901d9ec7-4b91-4ea3-ad40-b4cd2a287679,342.0,0.6337171943605593,0.0856438307451465,0.6772222216449545,0.1036572140016709,0.0388222510880202,0.1792833096016191,118.76647280046404,Country
9e06b062-5c09-4e25-9e9b-298b162cc0b8,86.0,0.4172689866919614,0.4345311149935159,0.4103834677742472,0.1034345018471338,0.0506220889223695,0.1171663757893492,94.87244341247856,RnB
a330791b-e2bb-423c-b9c6-1e505da1cdb9,184.0,0.9521401576401114,0.0307314025266879,0.399258919756876,0.1149883022030137,0.1615490977900024,0.1119636635530967,87.6363390267742,RnB
c3f77383-27d8-43bc-9b60-7b5c62a9889b,197.0,0.8611587316951351,1.05e-06,0.9035638904057112,0.0929092428285554,0.0,0.1212863852666919,79.34304266315185,Country
e78c5eee-1878-44a7-8009-bf0fc1e15419,187.0,0.3673231271637934,0.4027683205758395,0.315260703543106,0.095663276982887,0.0,0.1555057073289074,74.84886099503926,Pop_Rock
8831bacd-a0df-490c-bc34-338a9e82b021,186.0,0.6184802627435799,0.0129807232970103,0.2391805201115542,0.0228,0.0411395487437582,0.1930110269588656,126.65968685312896,Electronic
3fe57cf3-9ec6-4780-ab1f-bebc0e048aa1,410.0,0.4320012527951127,0.4500690819321618,0.5029267402271406,0.0228,0.0372447741178086,0.0761210091270377,159.77283237396142,Folk
a0df54e4-8784-4c1b-a73d-972ee17aa08c,254.0,0.7705802141708201,0.1585633499901704,0.5278608251105819,0.1621765012327833,0.5113989322143018,0.1248500507163047,90.42265907084467,Rap
721839f9-edbe-462f-b085-a106808aeba9,176.0,0.8493149962752291,0.1393502074226867,0.7090988597629904,0.0711654058679154,0.0,0.1172850240160613,91.3040550926638,Country
44066bba-ce15-4c0e-ad1e-319c6db20ad6,222.0,0.2793578008977509,0.6153844161867025,0.1870279003982657,0.1265961937185836,0.0180401496369192,0.0849061719802122,112.5931768259811,Folk
2a856919-d033-4eee-818b-dc1adeca1677,158.0,0.2980529564456239,0.727748334128985,0.3834188751171793,0.0228,0.0357584083022385,0.2664482846108089,94.73007517253606,RnB
feb2c529-6f3b-465f-a8a3-4b44fd86b046,242.0,0.888996136192211,0.0274927924070243,0.2601657298919236,0.0505839946951387,0.6841573036441674,0.0720336914399576,113.64497716712256,Pop_Rock
85173d10-e41f-4d18-9ead-f4a7afc2ac8c,268.0,0.6849340446240444,0.0626232287811432,0.9041343358051248,0.212,0.0410106395645612,0.1849176615014499,128.58997999365542,Electronic
398f6340-355c-40ed-8125-aeae7165fe9f,168.0,0.4408692335438663,0.2341394310320833,0.0233247751708867,0.0228,0.1659020787166846,0.2140289322868407,112.03562371411712,Jazz
b21292fc-1ce2-4c3d-8ec9-d76de854a7e6,274.0,0.7302510955799848,0.6400497125061415,0.989,0.0696016362071401,0.0,0.1741742607789243,95.14919082006423,Blues
80c12142-108c-40f4-8d53-c6019de7ad00,199.0,0.8126302165723744,1.05e-06,0.1126912100040983,0.0486047859299475,0.0,0.0952222286719274,78.25260538393378,Reggae
494830fc-b101-45f7-9480-c3082f026f80,271.0,0.9338644395664292,0.0175713633619867,0.4904776488128829,0.0635844753806708,0.0,0.1097083619864286,79.57930950402178,Electronic
8f9f3c30-a906-4ca0-a25e-214ca61159f2,293.0,0.9805940974798584,1.05e-06,0.1104638663065937,0.1428216812469349,0.0,0.0850766560272511,147.61700385347876,Folk
3b5da49b-c9b8-4e51-b2c7-79643358a048,202.0,0.6662610991349952,0.1410956859632372,0.1842703066388932,0.0738628535285487,0.0,0.3788677698781871,170.10279011058995,RnB
b99d1799-77da-42b5-9ab0-c74f8dead150,241.0,0.6563492042618088,0.3145022614740729,0.5700468498646267,0.0397201237817532,0.0,0.0836402855143182,147.67568874862965,Electronic
2805f10c-be72-4900-afff-b0ca6eece53c,182.0,0.9929113442560686,0.2750067441965462,0.9001897208073734,0.0687419075013183,0.0088529176376536,0.1226390481371178,140.35062519424764,Blues
1d1bff5f-63ae-4f2c-ab76-07ce4ffb6a73,360.0,0.4071605655109399,0.4539008837149892,0.3436184657436891,0.0228,0.9168272874325124,0.3928946281202229,75.0645930067428,Folk
b870368e-0fac-42f2-a562-1d1cfbd2590d,201.0,0.6343598550489656,0.1081900906408284,0.2365765775876566,0.0878344022135489,0.0393274540135984,0.2467454898247569,94.95038653136388,Country
e03fcaab-57a9-4905-9bf3-f8accde3806a,219.0,0.4708897357008656,1.05e-06,0.2754286138141372,0.0228,0.0168300588440936,0.0912632416796159,119.9026737602855,Pop_Rock
943fecc5-1e6c-4a86-95ac-761cde2b9894,224.0,0.8064777926133011,0.0142702309006599,0.237486039980538,0.0228,0.3412487365515361,0.120103418558884,123.10678040539683,Jazz
cb909a33-f5e0-426c-ab69-f2c423961b96,179.0,0.9979538147801588,0.0799091289408595,0.5319739293352552,0.0235531212370575,0.027483958901128,0.0963740920943119,112.28247630141716,Reggae
0b90da4e-f11a-4201-8950-9235049f167a,208.0,0.9154595001159777,1.05e-06,0.3874611169145383,0.1736411064014193,0.0951030131924032,0.3664283541326026,103.65501142063913,Jazz
d735a3d1-580a-4ad0-a771-17bc8b001f3b,169.0,0.2818407198895575,0.9612990734383088,0.0733169998765538,0.0342888437554066,0.0271530899655647,0.192292575488599,109.71306433426976,Pop_Rock
bd254ac9-c7e7-4cbe-864d-729a650b62a2,293.0,0.3772107437238673,0.6165828903419072,0.0,0.0928597761581443,0.3568239891040257,0.1226661317732873,93.6732370186805,Folk
f6beb148-593c-4831-bf2d-b8fbeb632654,157.0,0.999,0.0538157896611029,0.5439964943545033,0.127720440405765,0.1474057117594826,0.0899706975083147,139.10484164730158,Rap
9fa0e3c6-118b-41b7-8fd1-1d57644e5cf7,359.0,0.9439547138006056,1.05e-06,0.989,0.079733285530079,0.0,0.0789630280050795,114.3538710573762,Rap
2a2524ca-1fe0-4200-8e12-d0ed1d6a3b22,202.0,0.8888905754900055,1.05e-06,0.4467769647996121,0.0475925229552151,0.3330856775130614,0.0862161341534928,94.30433088236865,Rap
ef40ca19-e0e2-4fff-89c7-b7a918e4d4c9,258.0,0.9691887495637442,1.05e-06,0.6685963115019359,0.0228,0.0,0.2929889916311646,127.8411075494442,Jazz
63457d90-411a-41d2-80bd-60f2f088223b,257.0,0.7482508075329425,0.1688396468445408,0.8704314991776637,0.1477997345880823,0.1547165164118159,0.0998771279410484,128.34594182345762,Folk
aea03405-da7c-4444-8878-8ed2144a450c,188.0,0.8043985455804474,0.0503223771885365,0.1645875505287576,0.0768435429838666,0.0,0.2759537252393448,105.43850373202903,Rap
c9c86ac4-ee64-45ab-b7cf-6ad46ed5f0d2,263.0,0.7525255083321039,0.0637061693937036,0.519754020966871,0.1659395844219081,0.0,0.3126633638456628,121.45268066985626,Blues
2ea2e696-4a5c-47ee-af4b-91d78aac6160,128.0,0.8770048161803947,0.1600528481246176,0.6271163989320989,0.0228,0.0038222212595828,0.0174,100.19863413301012,Latin
3bc285b9-fca2-44f9-930f-57494d1e96cc,252.0,0.0906195714626988,0.6756397773240895,0.0,0.081520003465631,0.0082715175195329,0.0997433196487827,84.99976011860944,Rap
131fdc63-431a-4917-98f9-7c91b4cc2bc4,40.0,0.9270454528886528,0.1052601882141056,0.1719009927425408,0.0309169657738224,0.992,0.0467257702124233,108.52241788289857,RnB
caf5e45d-5e26-4f58-8023-fb52b2cfa393,185.0,0.5937423590996076,0.0964085490668827,0.6660148105478211,0.0228,0.0415803802000241,0.5016993838955426,90.79362118522316,Rap
54acc4b5-837b-47ee-90c9-3d43213e3adb,248.0,0.764352691848761,0.0633090572626873,0.6501941334983696,0.1129440467843146,0.0,0.142308133763063,102.529169905275,Reggae
e072d9e4-ead7-45ce-9dcb-bc2b7e26d231,289.0,0.6838225225156284,0.2447436752943457,0.4404433504848243,0.0524659374181895,0.0444591029118235,0.3315927216203628,134.59889934202576,Country
ae8d3af4-eb4d-464f-ac2a-37f2b42ef3a6,226.0,0.861801568735259,1.05e-06,0.4933458117701333,0.0868970583221542,0.0,0.3033686574327429,131.31689542699354,Rap
80e8cf7e-c4f3-48a3-a32c-f0b40d31aada,128.0,0.686982470319343,0.4846607941505734,0.8011803709461411,0.1509436761580253,0.0,0.1550606961675882,173.6217480869879,Latin
79979279-9314-4f02-bd02-8774ee447482,260.0,0.7885159865931267,0.2638200605104554,0.7572301477732623,0.0275219987062236,0.0670349271523718,0.0892311384578175,133.8016053363811,Country
7f4afaff-0593-47ef-9ad8-30d393ebd7a9,200.0,0.5592123517631055,0.1040634829680227,0.2097821073450468,0.0726759538727509,0.7835569669897112,0.0796109786968883,188.4005904603192,RnB
57e31f2e-ba80-47ae-a55c-159cf4059311,216.0,0.6738266245343358,0.0208354712404399,0.783830635235561,0.0228,0.029688182822894,0.1414499640882459,96.6035272155346,Folk
5ce4bbe3-9d78-4e91-b695-e3e5a1fa9145,396.0,0.5631033312766143,0.2261694830474634,0.3450744373218929,0.0609425330349098,0.875660421963843,0.5113173143804587,107.93107030516258,Rap
a9ed9616-7fda-4df4-8d6b-741bcae73951,257.0,0.9496141645802664,0.0210077883932997,0.2016507077453855,0.144971945233796,0.0312132967678823,0.1224429451833268,123.01146466362393,Folk
e97a20af-ed9c-41a6-bef2-c60e3c627109,148.0,0.999,1.05e-06,0.6896481073079247,0.0228,0.0,0.269843433758038,130.20248345486436,Reggae
b1e826dc-9fe0-433e-b8b1-e4d505138270,190.0,0.988197253010052,0.1177280233059613,0.3875960886019466,0.0501486910446228,0.0,0.1167400050444666,77.62708961777189,RnB
8daa8cae-1c98-4c34-9cbf-bcb039092cf5,228.0,0.92892294554969,0.0404703903783623,0.989,0.0731936008600556,0.0476896524396762,0.0538414481657929,97.46486903770996,Reggae
c473661b-110d-4ae3-a03a-a652b4830c2a,140.0,0.7059136358690199,0.3564742857095084,0.4118546429988883,0.0228,0.002529915454095,0.0958089875942858,119.87411912016356,Country
cd9a259d-bde6-4932-a2f7-eafb733b0681,478.0,0.999,0.025107094590723,0.338646055071948,0.1719632761757124,0.3971337440633897,0.2958795253813528,97.38508536850124,Rap
a564ac85-12a4-42e3-adfe-17fd11b58d8a,315.0,0.9590300630496033,0.1029102391135109,0.2203708694255388,0.1263779250907926,0.8867720439289929,0.0181529697545992,141.97979992402702,RnB
b1137921-6ad1-43a2-9da6-4db0f41d68d9,229.0,0.7735943016162715,1.05e-06,0.5816772955715082,0.0228,0.6913759024944399,0.2046609138372709,130.17442961263328,Jazz
5b0783a7-6452-4a2b-a000-5f6d19ff8d7e,115.0,0.8479239086136835,0.1121502487493205,0.6718106779372965,0.1301898279341828,0.0030522320289608,0.1540707038747583,122.36523778904754,Latin
37190796-d274-4b16-8c4f-73c7dfe86113,416.0,0.6084285145171959,0.7249439107752285,0.9650575782983576,0.0228,0.0251528262188846,0.3041226756118533,140.36651469091805,Folk
0c00fca9-52cd-4d22-a54a-7dd306d54fb2,225.0,0.5025205730128751,0.7087523304967644,0.3214562818424606,0.0228,0.0866256196733697,0.1194512559053924,125.71019360896,RnB
ed185d93-3255-48b8-9cd4-3159e98d3048,113.0,0.6069607841953965,0.0159299669769612,0.7398667877281121,0.0714363876655913,0.0433665569649013,0.0612759142077647,104.77241166125498,Folk
d9d76263-b8e5-426a-96a5-224a90e031d7,265.0,0.9923167684409828,0.0651736420751509,0.2685448573498714,0.1103743278588343,0.0219787113949277,0.3530553204950502,76.19700364273338,RnB
f67c461a-1be3-4b80-b786-9e52e62a2139,122.0,0.8585513866459525,1.05e-06,0.3723164048629493,0.0440223284186187,0.0003010063490812,0.1845013978318537,106.09636281293945,RnB
ac15b30f-2db1-46cd-ac1c-5b1557cf6e2d,279.0,0.0629883185523971,0.7067395941673471,0.3527737803649643,0.0787336470794083,0.0,0.1284700887440528,104.07065958206692,Folk
308e9fc8-1f03-4f4d-90ff-c5749ec4d4fc,202.0,0.6067531952825347,0.2027714266248493,0.8037505539784123,0.106838947985113,0.8788987821804141,0.2918041725256153,81.2999266795958,Reggae
fb0975b3-793e-4459-874f-fbec9906b435,224.0,0.1846122500379725,0.9735539520015202,0.615882776633928,0.0228,0.0185884859729959,0.3806449115582055,142.42406888354438,RnB
dbe476e2-3c26-4c00-8de7-670d58860ad6,180.0,0.5006007402100499,0.7638879592904934,0.5303972137706929,0.0228,0.0020964282059863,0.0528050266817786,120.25494738292058,Reggae
e251f001-9ab7-468e-ae3d-4bbf19be7951,161.0,0.2354996507330198,0.9758177537468944,0.5472542422462956,0.0228,0.2271238934177503,0.1861648728592186,174.29447886510883,Reggae
2e4b6bdb-ab57-4851-9893-22e5153bf4b1,224.0,0.8697813634196652,1.05e-06,0.6492968049895322,0.0830541071688252,0.0,0.1542384253742661,170.72324867806088,Folk
28c486bf-0548-4689-a2fa-1d21342c4d1b,185.0,0.6467389373507239,0.5270502423386161,0.5094658565531811,0.1219723131460233,0.0,0.0581953037820254,166.45881597572938,Electronic
